	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_c_pr[2,126]	-0.926	0.0057	0.482	-1.61	-1.03	0.269	7155.0	0.0423	1.0
theta_c_pr[2,127]	-0.973	0.00695	0.533	-1.81	-1.05	0.304	5882.0	0.0348	1.0
theta_c_pr[2,128]	-1.24	0.0176	1.12	-3.02	-1.47	1.1	4081.0	0.0241	1.0
theta_d_pr[1,1]	0.0785	0.00602	0.992	-1.98	0.079	1.93	27142.0	0.161	1.0
theta_d_pr[1,2]	-0.921	0.0269	0.621	-2.27	-0.902	0.177	533.0	0.00315	1.01
theta_d_pr[1,3]	0.104	0.00539	0.971	-1.92	0.113	1.94	32494.0	0.192	1.0
theta_d_pr[1,4]	0.84	0.00873	0.817	-1.18	0.898	2.26	8749.0	0.0517	1.0
theta_d_pr[1,5]	-0.302	0.0748	1.12	-3.0	-0.255	1.66	224.0	0.00132	1.03
theta_d_pr[1,6]	-0.136	0.00598	0.893	-1.97	-0.148	1.58	22280.0	0.132	1.0
theta_d_pr[1,7]	-0.0155	0.00523	0.971	-2.03	-0.0114	1.8	34442.0	0.204	1.0
theta_d_pr[1,8]	-0.0413	0.00626	0.853	-1.84	-0.0258	1.56	18571.0	0.11	1.0
theta_d_pr[1,9]	-0.0856	0.00576	0.988	-2.1	-0.0929	1.78	29414.0	0.174	1.0
theta_d_pr[1,10]	0.0448	0.00537	0.982	-1.98	0.0422	1.9	33409.0	0.198	1.0
theta_d_pr[1,11]	0.014	0.00534	0.989	-2.06	0.0255	1.87	34222.0	0.202	1.0
theta_d_pr[1,12]	0.218	0.00596	0.912	-1.77	0.258	1.87	23453.0	0.139	1.0
theta_d_pr[1,13]	0.112	0.00591	1.0	-1.97	0.118	1.98	28899.0	0.171	1.0
theta_d_pr[1,14]	0.11	0.00615	0.973	-1.93	0.127	1.93	24999.0	0.148	1.0
theta_d_pr[1,15]	-0.443	0.0442	1.11	-2.75	-0.405	1.58	629.0	0.00372	1.01
theta_d_pr[1,16]	-0.294	0.0059	0.87	-2.13	-0.283	1.36	21772.0	0.129	1.0
theta_d_pr[1,17]	-0.0896	0.00595	0.978	-2.07	-0.104	1.79	27025.0	0.16	1.0
theta_d_pr[1,18]	0.164	0.0086	0.998	-1.93	0.171	2.05	13445.0	0.0795	1.0
theta_d_pr[1,19]	-0.409	0.00642	0.863	-2.11	-0.427	1.31	18072.0	0.107	1.0
theta_d_pr[1,20]	-0.233	0.0116	0.495	-1.29	-0.221	0.678	1827.0	0.0108	1.01
theta_d_pr[1,21]	0.121	0.0057	0.965	-1.89	0.132	1.92	28697.0	0.17	1.0
theta_d_pr[1,22]	-0.13	0.0146	0.992	-2.15	-0.135	1.74	4585.0	0.0271	1.0
theta_d_pr[1,23]	0.27	0.00859	0.979	-1.77	0.283	2.1	12973.0	0.0767	1.0
theta_d_pr[1,24]	0.0642	0.00542	0.987	-1.99	0.0677	1.93	33071.0	0.196	1.0
theta_d_pr[1,25]	-0.0182	0.0053	0.994	-2.07	-0.0169	1.85	35148.0	0.208	1.0
theta_d_pr[1,26]	0.0684	0.00565	0.969	-1.94	0.0774	1.88	29342.0	0.174	1.0
theta_d_pr[1,27]	0.248	0.00673	0.99	-1.8	0.265	2.07	21646.0	0.128	1.0
theta_d_pr[1,28]	0.0788	0.00515	0.99	-1.96	0.0771	1.93	36923.0	0.218	1.0
theta_d_pr[1,29]	-0.318	0.00713	0.938	-2.17	-0.366	1.57	17311.0	0.102	1.0
theta_d_pr[1,30]	0.191	0.00555	0.713	-1.47	0.231	1.5	16477.0	0.0975	1.0
theta_d_pr[1,31]	0.318	0.00709	0.924	-1.74	0.381	1.97	16970.0	0.1	1.0
theta_d_pr[1,32]	0.237	0.006	0.951	-1.78	0.259	1.98	25117.0	0.149	1.0
theta_d_pr[1,33]	0.403	0.0121	1.0	-1.66	0.412	2.27	6857.0	0.0406	1.0
theta_d_pr[1,34]	-0.342	0.00677	0.935	-2.14	-0.396	1.55	19079.0	0.113	1.0
theta_d_pr[1,35]	0.0222	0.00517	0.992	-2.02	0.0254	1.89	36795.0	0.218	1.0
theta_d_pr[1,36]	-0.118	0.0054	1.0	-2.14	-0.123	1.77	34557.0	0.204	1.0
theta_d_pr[1,37]	-0.141	0.00532	0.873	-1.95	-0.139	1.55	26919.0	0.159	1.0
theta_d_pr[1,38]	0.565	0.00828	0.932	-1.59	0.654	2.16	12663.0	0.0749	1.0
theta_d_pr[1,39]	0.103	0.00924	1.01	-1.97	0.0975	1.99	12049.0	0.0713	1.0
theta_d_pr[1,40]	0.0736	0.00525	1.0	-1.99	0.0795	1.94	36619.0	0.217	1.0
theta_d_pr[1,41]	-0.0424	0.00512	0.934	-1.97	-0.0538	1.76	33349.0	0.197	1.0
theta_d_pr[1,42]	-0.26	0.00935	1.01	-2.31	-0.273	1.65	11613.0	0.0687	1.0
theta_d_pr[1,43]	-0.0774	0.00566	0.935	-2.01	-0.0804	1.68	27294.0	0.161	1.0
theta_d_pr[1,44]	-0.0309	0.0057	0.887	-1.88	-0.0181	1.63	24259.0	0.143	1.0
theta_d_pr[1,45]	-0.268	0.0075	0.914	-2.05	-0.329	1.6	14850.0	0.0878	1.0
theta_d_pr[1,46]	-0.311	0.0076	0.971	-2.22	-0.363	1.59	16326.0	0.0966	1.0
theta_d_pr[1,47]	-0.283	0.0062	0.983	-2.28	-0.297	1.61	25114.0	0.149	1.0
theta_d_pr[1,48]	0.399	0.00744	0.986	-1.62	0.415	2.23	17594.0	0.104	1.0
theta_d_pr[1,49]	0.3	0.00659	0.95	-1.78	0.358	1.99	20760.0	0.123	1.0
theta_d_pr[1,50]	0.104	0.00566	0.981	-1.93	0.113	1.95	30045.0	0.178	1.0
theta_d_pr[1,51]	-0.0167	0.00547	0.989	-2.04	-0.0128	1.84	32676.0	0.193	1.0
theta_d_pr[1,52]	-0.481	0.00739	0.958	-2.4	-0.514	1.41	16798.0	0.0994	1.0
theta_d_pr[1,53]	-0.227	0.07	1.09	-2.6	-0.191	1.73	241.0	0.00143	1.03
theta_d_pr[1,54]	0.0261	0.00524	0.989	-2.01	0.0305	1.88	35644.0	0.211	1.0
theta_d_pr[1,55]	-0.224	0.00916	1.03	-2.26	-0.26	1.76	12694.0	0.0751	1.0
theta_d_pr[1,56]	-0.0324	0.00509	0.957	-2.01	-0.0346	1.76	35333.0	0.209	1.0
theta_d_pr[1,57]	-0.189	0.00569	0.924	-2.1	-0.219	1.63	26414.0	0.156	1.0
theta_d_pr[1,58]	0.253	0.0232	1.02	-1.86	0.255	2.16	1949.0	0.0115	1.0
theta_d_pr[1,59]	0.158	0.00588	0.94	-1.84	0.189	1.89	25584.0	0.151	1.0
theta_d_pr[1,60]	-0.0461	0.00526	0.99	-2.07	-0.0481	1.81	35424.0	0.21	1.0
theta_d_pr[1,61]	-0.0512	0.00555	0.979	-2.05	-0.0568	1.8	31124.0	0.184	1.0
theta_d_pr[1,62]	-0.147	0.00765	1.0	-2.17	-0.16	1.75	17164.0	0.102	1.0
theta_d_pr[1,63]	-0.0424	0.00554	0.965	-2.02	-0.0407	1.78	30409.0	0.18	1.0
theta_d_pr[1,64]	-0.0637	0.00514	0.896	-1.9	-0.0655	1.67	30389.0	0.18	1.0
theta_d_pr[1,65]	0.197	0.00698	0.993	-1.86	0.208	2.02	20251.0	0.12	1.0
theta_d_pr[1,66]	0.218	0.0279	1.03	-1.87	0.203	2.16	1364.0	0.00807	1.01
theta_d_pr[1,67]	-0.152	0.00995	1.0	-2.21	-0.156	1.76	10119.0	0.0598	1.0
theta_d_pr[1,68]	0.0957	0.00544	1.0	-1.96	0.102	1.96	33878.0	0.2	1.0
theta_d_pr[1,69]	0.1	0.00571	0.989	-1.93	0.108	1.95	30018.0	0.178	1.0
theta_d_pr[1,70]	0.0393	0.00521	0.965	-1.95	0.0334	1.86	34277.0	0.203	1.0
theta_d_pr[1,71]	-0.106	0.0054	0.995	-2.14	-0.109	1.78	33952.0	0.201	1.0
theta_d_pr[1,72]	0.018	0.00535	0.979	-2.02	0.0223	1.87	33480.0	0.198	1.0
theta_d_pr[1,73]	-0.146	0.00536	0.858	-1.94	-0.154	1.53	25591.0	0.151	1.0
theta_d_pr[1,74]	-0.222	0.0207	1.01	-2.24	-0.231	1.7	2380.0	0.0141	1.0
theta_d_pr[1,75]	0.0616	0.00564	0.965	-1.94	0.0645	1.88	29253.0	0.173	1.0
theta_d_pr[1,76]	-0.654	0.00712	0.815	-2.34	-0.65	0.89	13087.0	0.0774	1.0
theta_d_pr[1,77]	0.108	0.00573	1.0	-2.0	0.117	1.98	30610.0	0.181	1.0
theta_d_pr[1,78]	0.155	0.00583	0.989	-1.91	0.171	1.99	28790.0	0.17	1.0
theta_d_pr[1,79]	-0.0647	0.00551	0.947	-2.0	-0.0671	1.73	29588.0	0.175	1.0
theta_d_pr[1,80]	0.0222	0.00548	0.986	-2.04	0.0205	1.88	32398.0	0.192	1.0
theta_d_pr[1,81]	0.301	0.00802	1.0	-1.8	0.307	2.17	15653.0	0.0926	1.0
theta_d_pr[1,82]	-0.23	0.0315	1.04	-2.37	-0.22	1.7	1087.0	0.00643	1.01
theta_d_pr[1,83]	0.0473	0.00519	0.89	-1.86	0.0521	1.76	29360.0	0.174	1.0
theta_d_pr[1,84]	-0.232	0.0325	1.04	-2.4	-0.226	1.7	1020.0	0.00603	1.01
theta_d_pr[1,85]	-0.229	0.0219	1.03	-2.35	-0.238	1.72	2217.0	0.0131	1.0
theta_d_pr[1,86]	-0.0104	0.0055	0.922	-1.94	-0.00744	1.73	28166.0	0.167	1.0
theta_d_pr[1,87]	-0.503	0.0182	0.553	-1.7	-0.487	0.476	921.0	0.00545	1.01
theta_d_pr[1,88]	-0.234	0.00613	0.977	-2.21	-0.241	1.64	25390.0	0.15	1.0
theta_d_pr[1,89]	-0.0771	0.00563	0.966	-2.06	-0.0778	1.74	29459.0	0.174	1.0
theta_d_pr[1,90]	-0.273	0.00594	0.958	-2.24	-0.284	1.55	25968.0	0.154	1.0
theta_d_pr[1,91]	0.315	0.00687	0.956	-1.74	0.364	2.03	19373.0	0.115	1.0
theta_d_pr[1,92]	-0.483	0.00866	0.994	-2.5	-0.483	1.39	13170.0	0.0779	1.0
theta_d_pr[1,93]	-0.207	0.0131	1.02	-2.27	-0.214	1.72	5999.0	0.0355	1.0
theta_d_pr[1,94]	0.163	0.0107	0.998	-1.9	0.169	2.04	8746.0	0.0517	1.0
theta_d_pr[1,95]	-0.168	0.00639	0.995	-2.19	-0.178	1.73	24213.0	0.143	1.0
theta_d_pr[1,96]	-0.218	0.00584	0.967	-2.17	-0.223	1.65	27459.0	0.162	1.0
theta_d_pr[1,97]	0.0373	0.00608	0.531	-1.05	0.0291	1.09	7629.0	0.0451	1.0
theta_d_pr[1,98]	-0.358	0.018	1.06	-2.53	-0.355	1.63	3462.0	0.0205	1.0
theta_d_pr[1,99]	0.0206	0.00513	0.907	-1.89	0.0256	1.75	31249.0	0.185	1.0
theta_d_pr[1,100]	-0.612	0.00964	1.02	-2.64	-0.644	1.36	11278.0	0.0667	1.0
theta_d_pr[1,101]	-0.195	0.00674	0.946	-2.11	-0.213	1.64	19662.0	0.116	1.0
theta_d_pr[1,102]	0.0549	0.00526	0.994	-1.99	0.0528	1.94	35635.0	0.211	1.0
theta_d_pr[1,103]	1.05	0.00929	0.674	-0.283	1.01	2.39	5271.0	0.0312	1.0
theta_d_pr[1,104]	0.348	0.00605	0.826	-1.45	0.371	1.87	18650.0	0.11	1.0
theta_d_pr[1,105]	0.578	0.00842	0.968	-1.52	0.61	2.35	13233.0	0.0783	1.0
theta_d_pr[1,106]	-0.0232	0.00522	0.971	-2.03	-0.0225	1.81	34521.0	0.204	1.0
theta_d_pr[1,107]	0.0788	0.0061	1.0	-1.96	0.0757	1.94	26875.0	0.159	1.0
theta_d_pr[1,108]	0.168	0.027	1.04	-1.94	0.165	2.14	1469.0	0.00869	1.01
theta_d_pr[1,109]	0.232	0.01	1.01	-1.84	0.238	2.08	10083.0	0.0596	1.0
theta_d_pr[1,110]	-0.0584	0.00563	0.981	-2.07	-0.0621	1.8	30419.0	0.18	1.0
theta_d_pr[1,111]	0.157	0.0103	1.0	-1.92	0.151	2.05	9396.0	0.0556	1.0
theta_d_pr[1,112]	0.0975	0.00578	0.97	-1.93	0.109	1.89	28168.0	0.167	1.0
theta_d_pr[1,113]	0.174	0.0105	1.01	-1.88	0.179	2.05	9193.0	0.0544	1.0
theta_d_pr[1,114]	-0.177	0.00692	0.987	-2.21	-0.189	1.7	20353.0	0.12	1.0
theta_d_pr[1,115]	0.398	0.00764	0.988	-1.71	0.431	2.18	16745.0	0.099	1.0
theta_d_pr[1,116]	0.186	0.0108	1.01	-1.89	0.195	2.07	8770.0	0.0519	1.0
theta_d_pr[1,117]	0.331	0.00622	0.822	-1.38	0.335	1.88	17458.0	0.103	1.0
theta_d_pr[1,118]	0.68	0.0199	1.13	-1.74	0.799	2.57	3227.0	0.0191	1.0
theta_d_pr[1,119]	0.122	0.00587	0.821	-1.61	0.127	1.68	19581.0	0.116	1.0
theta_d_pr[1,120]	-0.0679	0.00576	0.949	-2.02	-0.0743	1.74	27113.0	0.16	1.0
theta_d_pr[1,121]	0.33	0.00592	0.733	-1.33	0.347	1.71	15348.0	0.0908	1.0
theta_d_pr[1,122]	0.109	0.00547	1.0	-1.94	0.112	1.98	33420.0	0.198	1.0
theta_d_pr[1,123]	-0.0377	0.00533	0.994	-2.06	-0.0409	1.85	34786.0	0.206	1.0
theta_d_pr[1,124]	0.232	0.0397	1.04	-1.86	0.21	2.26	690.0	0.00408	1.01
theta_d_pr[1,125]	-0.0241	0.00544	0.972	-2.04	-0.0178	1.79	31845.0	0.188	1.0
theta_d_pr[1,126]	0.147	0.0061	0.983	-1.92	0.167	1.97	25965.0	0.154	1.0
theta_d_pr[1,127]	-0.129	0.00572	0.974	-2.13	-0.147	1.74	29023.0	0.172	1.0
theta_d_pr[1,128]	-0.424	0.00859	0.941	-2.23	-0.484	1.49	12001.0	0.071	1.0
theta_d_pr[2,1]	0.775	0.00214	0.284	0.2	0.773	1.31	17709.0	0.105	1.0
theta_d_pr[2,2]	0.193	0.00438	0.705	-1.24	0.193	1.52	25966.0	0.154	1.0
theta_d_pr[2,3]	0.541	0.0029	0.32	-0.125	0.54	1.15	12223.0	0.0723	1.0
theta_d_pr[2,4]	1.2	0.0104	0.971	-0.906	1.22	2.98	8694.0	0.0514	1.0
theta_d_pr[2,5]	-3.11	0.07	0.691	-4.2	-3.15	-1.76	97.5	0.000577	1.07
theta_d_pr[2,6]	-0.826	0.00307	0.488	-1.83	-0.825	0.0952	25236.0	0.149	1.0
theta_d_pr[2,7]	0.224	0.00217	0.363	-0.501	0.219	0.92	28107.0	0.166	1.0
theta_d_pr[2,8]	0.99	0.00288	0.457	0.0473	0.991	1.85	25142.0	0.149	1.0
theta_d_pr[2,9]	-0.64	0.00248	0.344	-1.39	-0.629	-0.0557	19227.0	0.114	1.0
theta_d_pr[2,10]	-0.368	0.00533	0.312	-1.09	-0.348	0.164	3434.0	0.0203	1.0
theta_d_pr[2,11]	-0.208	0.00574	0.293	-0.841	-0.201	0.324	2611.0	0.0154	1.0
theta_d_pr[2,12]	0.736	0.00474	0.609	-0.645	0.713	1.94	16457.0	0.0973	1.0
theta_d_pr[2,13]	0.321	0.00359	0.317	-0.352	0.323	0.918	7821.0	0.0463	1.0
theta_d_pr[2,14]	0.314	0.00333	0.394	-0.607	0.32	1.02	14007.0	0.0828	1.0
theta_d_pr[2,15]	-1.6	0.0514	0.552	-2.43	-1.67	-0.0831	115.0	0.000682	1.06
theta_d_pr[2,16]	0.598	0.0045	0.587	-0.491	0.56	1.79	17010.0	0.101	1.0
theta_d_pr[2,17]	-0.441	0.00293	0.402	-1.31	-0.437	0.309	18729.0	0.111	1.0
theta_d_pr[2,18]	0.676	0.0039	0.321	9.82e-05	0.679	1.27	6782.0	0.0401	1.0
theta_d_pr[2,19]	-1.02	0.0085	0.559	-2.14	-1.03	0.0871	4321.0	0.0256	1.0
theta_d_pr[2,20]	-0.298	0.00479	0.908	-2.17	-0.291	1.41	35967.0	0.213	1.0
theta_d_pr[2,21]	0.539	0.00257	0.395	-0.305	0.541	1.27	23720.0	0.14	1.0
theta_d_pr[2,22]	-1.14	0.00529	0.281	-1.75	-1.13	-0.662	2827.0	0.0167	1.0
theta_d_pr[2,23]	0.783	0.00699	0.421	-0.101	0.789	1.56	3629.0	0.0215	1.0
theta_d_pr[2,24]	0.733	0.00213	0.302	0.127	0.728	1.31	20220.0	0.12	1.0
theta_d_pr[2,25]	-0.275	0.00405	0.27	-0.846	-0.27	0.211	4453.0	0.0263	1.0
theta_d_pr[2,26]	0.223	0.00269	0.345	-0.539	0.223	0.881	16478.0	0.0975	1.0
theta_d_pr[2,27]	1.26	0.00704	0.446	0.294	1.25	2.09	4002.0	0.0237	1.0
theta_d_pr[2,28]	0.611	0.00222	0.28	0.0322	0.61	1.14	15893.0	0.094	1.0
theta_d_pr[2,29]	-0.641	0.008	0.856	-2.22	-0.719	1.25	11459.0	0.0678	1.0
theta_d_pr[2,30]	0.806	0.00663	0.896	-1.06	0.798	2.5	18264.0	0.108	1.0
theta_d_pr[2,31]	0.253	0.00554	0.897	-1.73	0.289	1.88	26202.0	0.155	1.0
theta_d_pr[2,32]	0.487	0.00407	0.422	-0.49	0.498	1.24	10778.0	0.0637	1.0
theta_d_pr[2,33]	0.411	0.0133	0.424	-0.536	0.428	1.16	1015.0	0.006	1.01
theta_d_pr[2,34]	-0.776	0.0053	0.691	-2.15	-0.81	0.773	17014.0	0.101	1.0
theta_d_pr[2,35]	-0.419	0.00859	0.36	-1.18	-0.412	0.232	1754.0	0.0104	1.01
theta_d_pr[2,36]	-0.00236	0.00211	0.324	-0.66	-0.00464	0.608	23491.0	0.139	1.0
theta_d_pr[2,37]	-0.113	0.00589	0.92	-1.93	-0.155	1.74	24366.0	0.144	1.0
theta_d_pr[2,38]	0.888	0.00836	0.862	-1.23	0.98	2.33	10628.0	0.0629	1.0
theta_d_pr[2,39]	1.13	0.00282	0.367	0.47	1.11	1.87	16926.0	0.1	1.0
theta_d_pr[2,40]	-0.08	0.00787	0.263	-0.664	-0.0701	0.381	1116.0	0.0066	1.01
theta_d_pr[2,41]	-0.209	0.00428	0.756	-1.76	-0.227	1.31	31226.0	0.185	1.0
theta_d_pr[2,42]	-0.922	0.00954	0.36	-1.63	-0.93	-0.246	1424.0	0.00842	1.01
theta_d_pr[2,43]	0.157	0.00244	0.382	-0.628	0.158	0.872	24484.0	0.145	1.0
theta_d_pr[2,44]	0.334	0.0027	0.462	-0.616	0.333	1.21	29212.0	0.173	1.0
theta_d_pr[2,45]	-0.685	0.00485	0.745	-2.3	-0.678	0.81	23646.0	0.14	1.0
theta_d_pr[2,46]	-0.813	0.00676	0.764	-2.31	-0.857	0.866	12750.0	0.0754	1.0
theta_d_pr[2,47]	-0.516	0.00514	0.399	-1.28	-0.536	0.299	6028.0	0.0357	1.0
theta_d_pr[2,48]	-0.495	0.0205	0.433	-1.49	-0.46	0.214	445.0	0.00263	1.02
theta_d_pr[2,49]	0.792	0.00534	0.669	-0.888	0.798	2.02	15687.0	0.0928	1.0
theta_d_pr[2,50]	0.0888	0.00415	0.339	-0.691	0.103	0.684	6689.0	0.0396	1.0
theta_d_pr[2,51]	0.179	0.00216	0.286	-0.388	0.171	0.725	17528.0	0.104	1.0
theta_d_pr[2,52]	-0.67	0.014	0.542	-1.7	-0.706	0.506	1489.0	0.00881	1.01
theta_d_pr[2,53]	-3.0	0.114	0.759	-4.13	-3.07	-0.793	43.9	0.00026	1.12
theta_d_pr[2,54]	0.284	0.00209	0.257	-0.231	0.283	0.765	15116.0	0.0894	1.0
theta_d_pr[2,55]	-1.21	0.00753	0.552	-2.36	-1.21	-0.134	5362.0	0.0317	1.0
theta_d_pr[2,56]	-0.0932	0.00354	0.56	-1.32	-0.088	0.96	24962.0	0.148	1.0
theta_d_pr[2,57]	-0.417	0.00469	0.784	-2.0	-0.445	1.2	27974.0	0.165	1.0
theta_d_pr[2,58]	1.43	0.0107	0.369	0.679	1.43	2.1	1190.0	0.00704	1.01
theta_d_pr[2,59]	0.498	0.00379	0.508	-0.71	0.498	1.47	17936.0	0.106	1.0
theta_d_pr[2,60]	-0.105	0.00354	0.263	-0.657	-0.104	0.38	5504.0	0.0326	1.0
theta_d_pr[2,61]	-0.0383	0.00246	0.333	-0.694	-0.0513	0.628	18356.0	0.109	1.0
theta_d_pr[2,62]	-1.27	0.00246	0.365	-2.05	-1.25	-0.621	22016.0	0.13	1.0
theta_d_pr[2,63]	-0.253	0.00255	0.377	-1.12	-0.242	0.429	21831.0	0.129	1.0
theta_d_pr[2,64]	-0.0895	0.0048	0.899	-1.92	-0.104	1.65	35050.0	0.207	1.0
theta_d_pr[2,65]	0.771	0.00557	0.548	-0.609	0.779	1.77	9694.0	0.0573	1.0
theta_d_pr[2,66]	1.73	0.0159	0.398	0.987	1.73	2.42	625.0	0.0037	1.01
theta_d_pr[2,67]	-0.75	0.00209	0.291	-1.35	-0.747	-0.233	19289.0	0.114	1.0
theta_d_pr[2,68]	0.475	0.00356	0.248	-0.0231	0.474	0.942	4857.0	0.0287	1.0
theta_d_pr[2,69]	0.31	0.00294	0.311	-0.347	0.311	0.883	11165.0	0.066	1.0
theta_d_pr[2,70]	-0.442	0.00439	0.326	-1.17	-0.428	0.13	5512.0	0.0326	1.0
theta_d_pr[2,71]	-0.501	0.00375	0.321	-1.17	-0.496	0.0901	7331.0	0.0434	1.0
theta_d_pr[2,72]	0.312	0.00215	0.279	-0.248	0.307	0.844	16892.0	0.0999	1.0
theta_d_pr[2,73]	-0.212	0.00454	0.7	-1.63	-0.254	1.25	23745.0	0.14	1.0
theta_d_pr[2,74]	-1.93	0.00645	0.387	-2.69	-1.93	-1.23	3596.0	0.0213	1.0
theta_d_pr[2,75]	0.613	0.00307	0.392	-0.123	0.582	1.45	16328.0	0.0966	1.0
theta_d_pr[2,76]	0.568	0.00913	0.61	-0.598	0.542	1.79	4464.0	0.0264	1.0
theta_d_pr[2,77]	0.801	0.00246	0.292	0.22	0.794	1.36	14181.0	0.0839	1.0
theta_d_pr[2,78]	0.662	0.00304	0.391	-0.19	0.656	1.41	16569.0	0.098	1.0
theta_d_pr[2,79]	-0.416	0.00225	0.367	-1.18	-0.414	0.275	26694.0	0.158	1.0
theta_d_pr[2,80]	0.0811	0.00282	0.294	-0.541	0.0832	0.609	10923.0	0.0646	1.0
theta_d_pr[2,81]	0.368	0.0126	0.358	-0.478	0.391	0.969	808.0	0.00478	1.01
theta_d_pr[2,82]	-1.07	0.018	0.366	-1.65	-1.09	-0.55	415.0	0.00246	1.02
theta_d_pr[2,83]	0.0394	0.00448	0.84	-1.76	0.0445	1.63	35180.0	0.208	1.0
theta_d_pr[2,84]	-1.91	0.0334	0.548	-2.96	-1.92	-0.968	269.0	0.00159	1.03
theta_d_pr[2,85]	-1.49	0.0197	0.506	-2.47	-1.5	-0.637	659.0	0.0039	1.01
theta_d_pr[2,86]	-0.334	0.0027	0.408	-1.19	-0.331	0.421	22874.0	0.135	1.0
theta_d_pr[2,87]	-0.133	0.00535	0.934	-2.09	-0.12	1.6	30518.0	0.18	1.0
theta_d_pr[2,88]	0.244	0.00486	0.432	-0.442	0.175	1.24	7910.0	0.0468	1.0
theta_d_pr[2,89]	0.028	0.00285	0.371	-0.685	0.00455	0.824	16929.0	0.1	1.0
theta_d_pr[2,90]	-0.459	0.00326	0.431	-1.32	-0.462	0.356	17464.0	0.103	1.0
theta_d_pr[2,91]	0.48	0.00572	0.562	-1.03	0.527	1.43	9625.0	0.0569	1.0
theta_d_pr[2,92]	0.167	0.0074	0.354	-0.546	0.165	0.829	2292.0	0.0136	1.01
theta_d_pr[2,93]	-0.978	0.00994	0.385	-1.69	-0.99	-0.299	1501.0	0.00887	1.01
theta_d_pr[2,94]	0.614	0.00494	0.28	0.0336	0.617	1.12	3219.0	0.019	1.0
theta_d_pr[2,95]	-0.116	0.00557	0.454	-0.789	-0.183	1.06	6645.0	0.0393	1.0
theta_d_pr[2,96]	-0.127	0.00324	0.4	-0.864	-0.161	0.749	15277.0	0.0904	1.0
theta_d_pr[2,97]	-0.601	0.0047	0.884	-2.4	-0.607	1.07	35279.0	0.209	1.0
theta_d_pr[2,98]	-0.714	0.0298	0.457	-1.39	-0.774	0.427	234.0	0.00139	1.03
theta_d_pr[2,99]	0.115	0.00443	0.708	-1.33	0.0933	1.56	25608.0	0.151	1.0
theta_d_pr[2,100]	-0.885	0.0207	0.472	-1.74	-0.924	0.114	519.0	0.00307	1.02
theta_d_pr[2,101]	-1.12	0.00393	0.495	-2.07	-1.13	-0.131	15812.0	0.0935	1.0
theta_d_pr[2,102]	-0.0897	0.00508	0.306	-0.738	-0.0839	0.473	3630.0	0.0215	1.0
theta_d_pr[2,103]	-0.885	0.00836	0.801	-2.54	-0.885	0.613	9174.0	0.0543	1.0
theta_d_pr[2,104]	0.539	0.00499	0.569	-0.711	0.554	1.57	13016.0	0.077	1.0
theta_d_pr[2,105]	0.897	0.0169	0.478	-0.228	0.928	1.7	801.0	0.00474	1.01
theta_d_pr[2,106]	-0.172	0.00221	0.289	-0.785	-0.168	0.359	17142.0	0.101	1.0
theta_d_pr[2,107]	1.19	0.00223	0.311	0.591	1.18	1.8	19420.0	0.115	1.0
theta_d_pr[2,108]	1.91	0.00362	0.352	1.28	1.9	2.57	9482.0	0.0561	1.0
theta_d_pr[2,109]	0.733	0.0102	0.326	0.0352	0.741	1.31	1013.0	0.00599	1.01
theta_d_pr[2,110]	-0.204	0.00208	0.296	-0.822	-0.204	0.341	20293.0	0.12	1.0
theta_d_pr[2,111]	0.755	0.00414	0.331	0.0766	0.754	1.37	6383.0	0.0378	1.0
theta_d_pr[2,112]	0.618	0.00278	0.378	-0.196	0.616	1.34	18573.0	0.11	1.0
theta_d_pr[2,113]	1.26	0.00401	0.35	0.588	1.25	1.94	7598.0	0.0449	1.0
theta_d_pr[2,114]	-0.316	0.00269	0.3	-0.894	-0.327	0.264	12428.0	0.0735	1.0
theta_d_pr[2,115]	0.723	0.0132	0.493	-0.591	0.761	1.54	1390.0	0.00822	1.01
theta_d_pr[2,116]	0.932	0.00821	0.33	0.273	0.932	1.52	1618.0	0.00957	1.01
theta_d_pr[2,117]	-0.716	0.00455	0.517	-1.86	-0.698	0.211	12891.0	0.0762	1.0
theta_d_pr[2,118]	1.26	0.0196	0.97	-1.14	1.46	2.72	2450.0	0.0145	1.01
theta_d_pr[2,119]	-0.471	0.0036	0.55	-1.68	-0.456	0.522	23384.0	0.138	1.0
theta_d_pr[2,120]	-0.0925	0.00294	0.416	-0.944	-0.11	0.761	20003.0	0.118	1.0
theta_d_pr[2,121]	-0.253	0.00614	0.815	-2.02	-0.202	1.21	17590.0	0.104	1.0
theta_d_pr[2,122]	0.871	0.00223	0.291	0.297	0.866	1.43	17057.0	0.101	1.0
theta_d_pr[2,123]	-1.02	0.00942	0.334	-1.83	-0.991	-0.474	1254.0	0.00742	1.01
theta_d_pr[2,124]	2.4	0.00692	0.417	1.68	2.41	3.11	3633.0	0.0215	1.0
theta_d_pr[2,125]	0.814	0.00246	0.334	0.179	0.798	1.48	18350.0	0.109	1.0
theta_d_pr[2,126]	0.287	0.00387	0.435	-0.828	0.309	1.03	12640.0	0.0748	1.0
theta_d_pr[2,127]	-0.283	0.00551	0.52	-1.22	-0.322	0.864	8913.0	0.0527	1.0
theta_d_pr[2,128]	-0.381	0.00692	0.92	-2.16	-0.45	1.49	17651.0	0.104	1.0
